"region";"sex";"age";"Persons 2020"
"K-5047 Overhalla";"Males";"44 years";19
"K-5047 Overhalla";"Males";"45 years";32
"K-5047 Overhalla";"Males";"46 years";25
"K-5047 Overhalla";"Males";"47 years";32
"K-5047 Overhalla";"Males";"48 years";19
"K-5047 Overhalla";"Males";"49 years";24
"K-5047 Overhalla";"Males";"50 years";29
"K-5047 Overhalla";"Males";"51 years";26
"K-5047 Overhalla";"Males";"52 years";23
"K-5047 Overhalla";"Males";"53 years";19
"K-5047 Overhalla";"Males";"54 years";34
"K-5047 Overhalla";"Males";"55 years";27
"K-5047 Overhalla";"Males";"56 years";19
"K-5047 Overhalla";"Males";"57 years";24
"K-5047 Overhalla";"Males";"58 years";26
"K-5047 Overhalla";"Males";"59 years";31
"K-5047 Overhalla";"Males";"60 years";20
"K-5047 Overhalla";"Males";"61 years";24
"K-5047 Overhalla";"Males";"62 years";34
"K-5047 Overhalla";"Males";"63 years";20
"K-5047 Overhalla";"Males";"64 years";29
"K-5047 Overhalla";"Males";"65 years";26
"K-5047 Overhalla";"Males";"66 years";19
"K-5047 Overhalla";"Males";"67 years";25
"K-5047 Overhalla";"Males";"68 years";27
"K-5047 Overhalla";"Males";"69 years";10
"K-5047 Overhalla";"Males";"70 years";20
"K-5047 Overhalla";"Males";"71 years";28
"K-5047 Overhalla";"Males";"72 years";17
"K-5047 Overhalla";"Males";"73 years";12
"K-5047 Overhalla";"Males";"74 years";20
"K-5047 Overhalla";"Males";"75 years";20
"K-5047 Overhalla";"Males";"76 years";9
"K-5047 Overhalla";"Males";"77 years";10
"K-5047 Overhalla";"Males";"78 years";10
"K-5047 Overhalla";"Males";"79 years";6
"K-5047 Overhalla";"Males";"80 years";12
"K-5047 Overhalla";"Males";"81 years";8
"K-5047 Overhalla";"Males";"82 years";13
"K-5047 Overhalla";"Males";"83 years";10
"K-5047 Overhalla";"Males";"84 years";4
"K-5047 Overhalla";"Males";"85 years";7
"K-5047 Overhalla";"Males";"86 years";3
"K-5047 Overhalla";"Males";"87 years";5
"K-5047 Overhalla";"Males";"88 years";6
"K-5047 Overhalla";"Males";"89 years";4
"K-5047 Overhalla";"Males";"90 years";0
"K-5047 Overhalla";"Males";"91 years";3
"K-5047 Overhalla";"Males";"92 years";1
"K-5047 Overhalla";"Males";"93 years";6
"K-5047 Overhalla";"Males";"94 years";1
"K-5047 Overhalla";"Males";"95 years";1
"K-5047 Overhalla";"Males";"96 years";1
"K-5047 Overhalla";"Males";"97 years";0
"K-5047 Overhalla";"Males";"98 years";0
"K-5047 Overhalla";"Males";"99 years";0
"K-5047 Overhalla";"Males";"100 years";1
"K-5047 Overhalla";"Males";"101 years";0
"K-5047 Overhalla";"Males";"102 years";0
"K-5047 Overhalla";"Males";"103 years";0
"K-5047 Overhalla";"Males";"104 years";0
"K-5047 Overhalla";"Males";"105 years or older";0
"K-5047 Overhalla";"Females";"0 years";18
"K-5047 Overhalla";"Females";"1 year";28
"K-5047 Overhalla";"Females";"2 years";17
"K-5047 Overhalla";"Females";"3 years";20
"K-5047 Overhalla";"Females";"4 years";25
"K-5047 Overhalla";"Females";"5 years";18
"K-5047 Overhalla";"Females";"6 years";28
"K-5047 Overhalla";"Females";"7 years";21
"K-5047 Overhalla";"Females";"8 years";32
"K-5047 Overhalla";"Females";"9 years";34
"K-5047 Overhalla";"Females";"10 years";31
"K-5047 Overhalla";"Females";"11 years";34
"K-5047 Overhalla";"Females";"12 years";27
"K-5047 Overhalla";"Females";"13 years";25
"K-5047 Overhalla";"Females";"14 years";22
"K-5047 Overhalla";"Females";"15 years";18
"K-5047 Overhalla";"Females";"16 years";23
"K-5047 Overhalla";"Females";"17 years";24
"K-5047 Overhalla";"Females";"18 years";22
"K-5047 Overhalla";"Females";"19 years";21
"K-5047 Overhalla";"Females";"20 years";19
"K-5047 Overhalla";"Females";"21 years";22
"K-5047 Overhalla";"Females";"22 years";16
"K-5047 Overhalla";"Females";"23 years";23
"K-5047 Overhalla";"Females";"24 years";23
"K-5047 Overhalla";"Females";"25 years";22
"K-5047 Overhalla";"Females";"26 years";27
"K-5047 Overhalla";"Females";"27 years";22
"K-5047 Overhalla";"Females";"28 years";29
"K-5047 Overhalla";"Females";"29 years";26
"K-5047 Overhalla";"Females";"30 years";22
"K-5047 Overhalla";"Females";"31 years";22
"K-5047 Overhalla";"Females";"32 years";19
"K-5047 Overhalla";"Females";"33 years";15
"K-5047 Overhalla";"Females";"34 years";22
"K-5047 Overhalla";"Females";"35 years";29
"K-5047 Overhalla";"Females";"36 years";28
"K-5047 Overhalla";"Females";"37 years";27
"K-5047 Overhalla";"Females";"38 years";22
"K-5047 Overhalla";"Females";"39 years";20
"K-5047 Overhalla";"Females";"40 years";25
"K-5047 Overhalla";"Females";"41 years";18
"K-5047 Overhalla";"Females";"42 years";24
"K-5047 Overhalla";"Females";"43 years";25
"K-5047 Overhalla";"Females";"44 years";19
"K-5047 Overhalla";"Females";"45 years";24
"K-5047 Overhalla";"Females";"46 years";21
"K-5047 Overhalla";"Females";"47 years";23
"K-5047 Overhalla";"Females";"48 years";12
"K-5047 Overhalla";"Females";"49 years";21
"K-5047 Overhalla";"Females";"50 years";39
"K-5047 Overhalla";"Females";"51 years";21
"K-5047 Overhalla";"Females";"52 years";28
"K-5047 Overhalla";"Females";"53 years";21
"K-5047 Overhalla";"Females";"54 years";20
"K-5047 Overhalla";"Females";"55 years";23
"K-5047 Overhalla";"Females";"56 years";12
"K-5047 Overhalla";"Females";"57 years";23
"K-5047 Overhalla";"Females";"58 years";14
"K-5047 Overhalla";"Females";"59 years";19
"K-5047 Overhalla";"Females";"60 years";40
"K-5047 Overhalla";"Females";"61 years";17
"K-5047 Overhalla";"Females";"62 years";17
"K-5047 Overhalla";"Females";"63 years";27
"K-5047 Overhalla";"Females";"64 years";22
"K-5047 Overhalla";"Females";"65 years";29
"K-5047 Overhalla";"Females";"66 years";17
"K-5047 Overhalla";"Females";"67 years";25
"K-5047 Overhalla";"Females";"68 years";16
"K-5047 Overhalla";"Females";"69 years";16
"K-5047 Overhalla";"Females";"70 years";16
"K-5047 Overhalla";"Females";"71 years";16
"K-5047 Overhalla";"Females";"72 years";13
"K-5047 Overhalla";"Females";"73 years";24
"K-5047 Overhalla";"Females";"74 years";26
"K-5047 Overhalla";"Females";"75 years";13
"K-5047 Overhalla";"Females";"76 years";22
"K-5047 Overhalla";"Females";"77 years";19
"K-5047 Overhalla";"Females";"78 years";13
"K-5047 Overhalla";"Females";"79 years";11
"K-5047 Overhalla";"Females";"80 years";9
"K-5047 Overhalla";"Females";"81 years";14
"K-5047 Overhalla";"Females";"82 years";9
"K-5047 Overhalla";"Females";"83 years";7
"K-5047 Overhalla";"Females";"84 years";6
"K-5047 Overhalla";"Females";"85 years";13
"K-5047 Overhalla";"Females";"86 years";2
"K-5047 Overhalla";"Females";"87 years";12
"K-5047 Overhalla";"Females";"88 years";6
"K-5047 Overhalla";"Females";"89 years";13
"K-5047 Overhalla";"Females";"90 years";2
"K-5047 Overhalla";"Females";"91 years";3
"K-5047 Overhalla";"Females";"92 years";0
"K-5047 Overhalla";"Females";"93 years";5
"K-5047 Overhalla";"Females";"94 years";1
"K-5047 Overhalla";"Females";"95 years";1
"K-5047 Overhalla";"Females";"96 years";2
"K-5047 Overhalla";"Females";"97 years";0
"K-5047 Overhalla";"Females";"98 years";0
"K-5047 Overhalla";"Females";"99 years";0
"K-5047 Overhalla";"Females";"100 years";0
"K-5047 Overhalla";"Females";"101 years";0
"K-5047 Overhalla";"Females";"102 years";0
"K-5047 Overhalla";"Females";"103 years";1
"K-5047 Overhalla";"Females";"104 years";0
"K-5047 Overhalla";"Females";"105 years or older";0
"K-5049 Flatanger";"Males";"0 years";3
"K-5049 Flatanger";"Males";"1 year";8
"K-5049 Flatanger";"Males";"2 years";4
"K-5049 Flatanger";"Males";"3 years";7
"K-5049 Flatanger";"Males";"4 years";3
"K-5049 Flatanger";"Males";"5 years";5
"K-5049 Flatanger";"Males";"6 years";3
"K-5049 Flatanger";"Males";"7 years";5
"K-5049 Flatanger";"Males";"8 years";11
"K-5049 Flatanger";"Males";"9 years";1
"K-5049 Flatanger";"Males";"10 years";6
"K-5049 Flatanger";"Males";"11 years";4
"K-5049 Flatanger";"Males";"12 years";5
"K-5049 Flatanger";"Males";"13 years";4
"K-5049 Flatanger";"Males";"14 years";5
"K-5049 Flatanger";"Males";"15 years";8
"K-5049 Flatanger";"Males";"16 years";7
"K-5049 Flatanger";"Males";"17 years";8
"K-5049 Flatanger";"Males";"18 years";6
"K-5049 Flatanger";"Males";"19 years";8
"K-5049 Flatanger";"Males";"20 years";5
"K-5049 Flatanger";"Males";"21 years";6
"K-5049 Flatanger";"Males";"22 years";8
"K-5049 Flatanger";"Males";"23 years";6
"K-5049 Flatanger";"Males";"24 years";8
"K-5049 Flatanger";"Males";"25 years";9
"K-5049 Flatanger";"Males";"26 years";4
"K-5049 Flatanger";"Males";"27 years";9
"K-5049 Flatanger";"Males";"28 years";6
"K-5049 Flatanger";"Males";"29 years";5
"K-5049 Flatanger";"Males";"30 years";4
"K-5049 Flatanger";"Males";"31 years";3
"K-5049 Flatanger";"Males";"32 years";5
"K-5049 Flatanger";"Males";"33 years";8
"K-5049 Flatanger";"Males";"34 years";5
"K-5049 Flatanger";"Males";"35 years";2
"K-5049 Flatanger";"Males";"36 years";9
"K-5049 Flatanger";"Males";"37 years";7
"K-5049 Flatanger";"Males";"38 years";5
"K-5049 Flatanger";"Males";"39 years";4
"K-5049 Flatanger";"Males";"40 years";6
"K-5049 Flatanger";"Males";"41 years";8
"K-5049 Flatanger";"Males";"42 years";5
"K-5049 Flatanger";"Males";"43 years";9
"K-5049 Flatanger";"Males";"44 years";5
"K-5049 Flatanger";"Males";"45 years";3
"K-5049 Flatanger";"Males";"46 years";10
"K-5049 Flatanger";"Males";"47 years";6
"K-5049 Flatanger";"Males";"48 years";6
"K-5049 Flatanger";"Males";"49 years";6
"K-5049 Flatanger";"Males";"50 years";9
"K-5049 Flatanger";"Males";"51 years";6
"K-5049 Flatanger";"Males";"52 years";11
"K-5049 Flatanger";"Males";"53 years";8
"K-5049 Flatanger";"Males";"54 years";11
"K-5049 Flatanger";"Males";"55 years";8
"K-5049 Flatanger";"Males";"56 years";11
"K-5049 Flatanger";"Males";"57 years";18
"K-5049 Flatanger";"Males";"58 years";8
"K-5049 Flatanger";"Males";"59 years";10
"K-5049 Flatanger";"Males";"60 years";7
"K-5049 Flatanger";"Males";"61 years";13
"K-5049 Flatanger";"Males";"62 years";12
"K-5049 Flatanger";"Males";"63 years";8
"K-5049 Flatanger";"Males";"64 years";8
"K-5049 Flatanger";"Males";"65 years";14
"K-5049 Flatanger";"Males";"66 years";6
"K-5049 Flatanger";"Males";"67 years";5
"K-5049 Flatanger";"Males";"68 years";9
"K-5049 Flatanger";"Males";"69 years";13
"K-5049 Flatanger";"Males";"70 years";6
"K-5049 Flatanger";"Males";"71 years";7
"K-5049 Flatanger";"Males";"72 years";7
"K-5049 Flatanger";"Males";"73 years";5
"K-5049 Flatanger";"Males";"74 years";10
"K-5049 Flatanger";"Males";"75 years";7
"K-5049 Flatanger";"Males";"76 years";8
"K-5049 Flatanger";"Males";"77 years";8
"K-5049 Flatanger";"Males";"78 years";5
"K-5049 Flatanger";"Males";"79 years";6
"K-5049 Flatanger";"Males";"80 years";5
"K-5049 Flatanger";"Males";"81 years";2
"K-5049 Flatanger";"Males";"82 years";5
"K-5049 Flatanger";"Males";"83 years";4
"K-5049 Flatanger";"Males";"84 years";2
"K-5049 Flatanger";"Males";"85 years";3
"K-5049 Flatanger";"Males";"86 years";1
"K-5049 Flatanger";"Males";"87 years";2
"K-5049 Flatanger";"Males";"88 years";2
"K-5049 Flatanger";"Males";"89 years";0
"K-5049 Flatanger";"Males";"90 years";1
"K-5049 Flatanger";"Males";"91 years";1
"K-5049 Flatanger";"Males";"92 years";0
"K-5049 Flatanger";"Males";"93 years";1
"K-5049 Flatanger";"Males";"94 years";0
"K-5049 Flatanger";"Males";"95 years";1
"K-5049 Flatanger";"Males";"96 years";0
"K-5049 Flatanger";"Males";"97 years";0
"K-5049 Flatanger";"Males";"98 years";0
"K-5049 Flatanger";"Males";"99 years";0
"K-5049 Flatanger";"Males";"100 years";0
"K-5049 Flatanger";"Males";"101 years";0
"K-5049 Flatanger";"Males";"102 years";0
"K-5049 Flatanger";"Males";"103 years";0
"K-5049 Flatanger";"Males";"104 years";0
"K-5049 Flatanger";"Males";"105 years or older";0
"K-5049 Flatanger";"Females";"0 years";4
"K-5049 Flatanger";"Females";"1 year";7
"K-5049 Flatanger";"Females";"2 years";3
"K-5049 Flatanger";"Females";"3 years";3
"K-5049 Flatanger";"Females";"4 years";7
"K-5049 Flatanger";"Females";"5 years";4
"K-5049 Flatanger";"Females";"6 years";5
"K-5049 Flatanger";"Females";"7 years";2
"K-5049 Flatanger";"Females";"8 years";4
"K-5049 Flatanger";"Females";"9 years";6
"K-5049 Flatanger";"Females";"10 years";5
"K-5049 Flatanger";"Females";"11 years";1
"K-5049 Flatanger";"Females";"12 years";3
"K-5049 Flatanger";"Females";"13 years";2
"K-5049 Flatanger";"Females";"14 years";7
"K-5049 Flatanger";"Females";"15 years";4
"K-5049 Flatanger";"Females";"16 years";4
"K-5049 Flatanger";"Females";"17 years";6
"K-5049 Flatanger";"Females";"18 years";10
"K-5049 Flatanger";"Females";"19 years";11
"K-5049 Flatanger";"Females";"20 years";9
"K-5049 Flatanger";"Females";"21 years";4
"K-5049 Flatanger";"Females";"22 years";6
"K-5049 Flatanger";"Females";"23 years";3
"K-5049 Flatanger";"Females";"24 years";9
"K-5049 Flatanger";"Females";"25 years";5
"K-5049 Flatanger";"Females";"26 years";10
"K-5049 Flatanger";"Females";"27 years";8
"K-5049 Flatanger";"Females";"28 years";7
"K-5049 Flatanger";"Females";"29 years";4
"K-5049 Flatanger";"Females";"30 years";7
"K-5049 Flatanger";"Females";"31 years";5
"K-5049 Flatanger";"Females";"32 years";2
"K-5049 Flatanger";"Females";"33 years";5
"K-5049 Flatanger";"Females";"34 years";8
"K-5049 Flatanger";"Females";"35 years";0
"K-5049 Flatanger";"Females";"36 years";6
"K-5049 Flatanger";"Females";"37 years";8
"K-5049 Flatanger";"Females";"38 years";1
"K-5049 Flatanger";"Females";"39 years";3
"K-5049 Flatanger";"Females";"40 years";5
"K-5049 Flatanger";"Females";"41 years";2
"K-5049 Flatanger";"Females";"42 years";3
"K-5049 Flatanger";"Females";"43 years";5
"K-5049 Flatanger";"Females";"44 years";5
"K-5049 Flatanger";"Females";"45 years";5
"K-5049 Flatanger";"Females";"46 years";6
"K-5049 Flatanger";"Females";"47 years";7
"K-5049 Flatanger";"Females";"48 years";6
"K-5049 Flatanger";"Females";"49 years";7
"K-5049 Flatanger";"Females";"50 years";7
"K-5049 Flatanger";"Females";"51 years";9
"K-5049 Flatanger";"Females";"52 years";9
"K-5049 Flatanger";"Females";"53 years";6
"K-5049 Flatanger";"Females";"54 years";11
"K-5049 Flatanger";"Females";"55 years";8
"K-5049 Flatanger";"Females";"56 years";10
"K-5049 Flatanger";"Females";"57 years";4
"K-5049 Flatanger";"Females";"58 years";7
"K-5049 Flatanger";"Females";"59 years";5
"K-5049 Flatanger";"Females";"60 years";11
"K-5049 Flatanger";"Females";"61 years";14
"K-5049 Flatanger";"Females";"62 years";7
"K-5049 Flatanger";"Females";"63 years";8
"K-5049 Flatanger";"Females";"64 years";7
"K-5049 Flatanger";"Females";"65 years";11
"K-5049 Flatanger";"Females";"66 years";10
"K-5049 Flatanger";"Females";"67 years";10
"K-5049 Flatanger";"Females";"68 years";8
"K-5049 Flatanger";"Females";"69 years";6
"K-5049 Flatanger";"Females";"70 years";4
"K-5049 Flatanger";"Females";"71 years";5
"K-5049 Flatanger";"Females";"72 years";7
"K-5049 Flatanger";"Females";"73 years";7
"K-5049 Flatanger";"Females";"74 years";7
"K-5049 Flatanger";"Females";"75 years";6
"K-5049 Flatanger";"Females";"76 years";3
"K-5049 Flatanger";"Females";"77 years";9
"K-5049 Flatanger";"Females";"78 years";6
"K-5049 Flatanger";"Females";"79 years";4
"K-5049 Flatanger";"Females";"80 years";6
"K-5049 Flatanger";"Females";"81 years";2
"K-5049 Flatanger";"Females";"82 years";4
"K-5049 Flatanger";"Females";"83 years";2
"K-5049 Flatanger";"Females";"84 years";2
"K-5049 Flatanger";"Females";"85 years";3
"K-5049 Flatanger";"Females";"86 years";1
"K-5049 Flatanger";"Females";"87 years";3
"K-5049 Flatanger";"Females";"88 years";0
"K-5049 Flatanger";"Females";"89 years";2
"K-5049 Flatanger";"Females";"90 years";0
"K-5049 Flatanger";"Females";"91 years";2
"K-5049 Flatanger";"Females";"92 years";0
"K-5049 Flatanger";"Females";"93 years";1
"K-5049 Flatanger";"Females";"94 years";0
"K-5049 Flatanger";"Females";"95 years";1
"K-5049 Flatanger";"Females";"96 years";0
"K-5049 Flatanger";"Females";"97 years";2
"K-5049 Flatanger";"Females";"98 years";0
"K-5049 Flatanger";"Females";"99 years";0
"K-5049 Flatanger";"Females";"100 years";0
"K-5049 Flatanger";"Females";"101 years";0
"K-5049 Flatanger";"Females";"102 years";0
"K-5049 Flatanger";"Females";"103 years";0
"K-5049 Flatanger";"Females";"104 years";0
"K-5049 Flatanger";"Females";"105 years or older";0
"K-5052 Leka";"Males";"0 years";0
"K-5052 Leka";"Males";"1 year";3
"K-5052 Leka";"Males";"2 years";0
"K-5052 Leka";"Males";"3 years";3
"K-5052 Leka";"Males";"4 years";1
"K-5052 Leka";"Males";"5 years";5
"K-5052 Leka";"Males";"6 years";3
"K-5052 Leka";"Males";"7 years";2
"K-5052 Leka";"Males";"8 years";0
"K-5052 Leka";"Males";"9 years";2
"K-5052 Leka";"Males";"10 years";3
"K-5052 Leka";"Males";"11 years";0
"K-5052 Leka";"Males";"12 years";4
"K-5052 Leka";"Males";"13 years";4
"K-5052 Leka";"Males";"14 years";1
"K-5052 Leka";"Males";"15 years";1
"K-5052 Leka";"Males";"16 years";4
"K-5052 Leka";"Males";"17 years";1
"K-5052 Leka";"Males";"18 years";4
"K-5052 Leka";"Males";"19 years";2
"K-5052 Leka";"Males";"20 years";3
"K-5052 Leka";"Males";"21 years";4
"K-5052 Leka";"Males";"22 years";4
"K-5052 Leka";"Males";"23 years";2
"K-5052 Leka";"Males";"24 years";3
"K-5052 Leka";"Males";"25 years";1
"K-5052 Leka";"Males";"26 years";3
"K-5052 Leka";"Males";"27 years";5
"K-5052 Leka";"Males";"28 years";3
"K-5052 Leka";"Males";"29 years";4
"K-5052 Leka";"Males";"30 years";5
"K-5052 Leka";"Males";"31 years";3
"K-5052 Leka";"Males";"32 years";0
"K-5052 Leka";"Males";"33 years";1
"K-5052 Leka";"Males";"34 years";4
"K-5052 Leka";"Males";"35 years";5
"K-5052 Leka";"Males";"36 years";3
"K-5052 Leka";"Males";"37 years";0
"K-5052 Leka";"Males";"38 years";2
"K-5052 Leka";"Males";"39 years";1
"K-5052 Leka";"Males";"40 years";2
"K-5052 Leka";"Males";"41 years";2
"K-5052 Leka";"Males";"42 years";3
"K-5052 Leka";"Males";"43 years";2
"K-5052 Leka";"Males";"44 years";3
"K-5052 Leka";"Males";"45 years";0
"K-5052 Leka";"Males";"46 years";4
"K-5052 Leka";"Males";"47 years";1
"K-5052 Leka";"Males";"48 years";4
"K-5052 Leka";"Males";"49 years";3
"K-5052 Leka";"Males";"50 years";4
"K-5052 Leka";"Males";"51 years";4
"K-5052 Leka";"Males";"52 years";5
"K-5052 Leka";"Males";"53 years";2
"K-5052 Leka";"Males";"54 years";4
"K-5052 Leka";"Males";"55 years";7
"K-5052 Leka";"Males";"56 years";4
"K-5052 Leka";"Males";"57 years";4
"K-5052 Leka";"Males";"58 years";4
"K-5052 Leka";"Males";"59 years";1
"K-5052 Leka";"Males";"60 years";7
"K-5052 Leka";"Males";"61 years";7
"K-5052 Leka";"Males";"62 years";4
"K-5052 Leka";"Males";"63 years";7
"K-5052 Leka";"Males";"64 years";2
"K-5052 Leka";"Males";"65 years";7
"K-5052 Leka";"Males";"66 years";3
"K-5052 Leka";"Males";"67 years";7
"K-5052 Leka";"Males";"68 years";8
"K-5052 Leka";"Males";"69 years";3
"K-5052 Leka";"Males";"70 years";3
"K-5052 Leka";"Males";"71 years";2
"K-5052 Leka";"Males";"72 years";5
"K-5052 Leka";"Males";"73 years";4
"K-5052 Leka";"Males";"74 years";8
"K-5052 Leka";"Males";"75 years";4
"K-5052 Leka";"Males";"76 years";5
"K-5052 Leka";"Males";"77 years";4
"K-5052 Leka";"Males";"78 years";0
"K-5052 Leka";"Males";"79 years";1
"K-5052 Leka";"Males";"80 years";5
"K-5052 Leka";"Males";"81 years";1
"K-5052 Leka";"Males";"82 years";5
"K-5052 Leka";"Males";"83 years";2
"K-5052 Leka";"Males";"84 years";2
"K-5052 Leka";"Males";"85 years";0
"K-5052 Leka";"Males";"86 years";2
"K-5052 Leka";"Males";"87 years";1
"K-5052 Leka";"Males";"88 years";0
"K-5052 Leka";"Males";"89 years";0
"K-5052 Leka";"Males";"90 years";2
"K-5052 Leka";"Males";"91 years";0
"K-5052 Leka";"Males";"92 years";0
"K-5052 Leka";"Males";"93 years";0
"K-5052 Leka";"Males";"94 years";0
"K-5052 Leka";"Males";"95 years";0
"K-5052 Leka";"Males";"96 years";1
"K-5052 Leka";"Males";"97 years";0
"K-5052 Leka";"Males";"98 years";0
"K-5052 Leka";"Males";"99 years";0
"K-5052 Leka";"Males";"100 years";0
"K-5052 Leka";"Males";"101 years";0
"K-5052 Leka";"Males";"102 years";0
"K-5052 Leka";"Males";"103 years";0
"K-5052 Leka";"Males";"104 years";0
"K-5052 Leka";"Males";"105 years or older";0
"K-5052 Leka";"Females";"0 years";6
"K-5052 Leka";"Females";"1 year";4
"K-5052 Leka";"Females";"2 years";2
"K-5052 Leka";"Females";"3 years";2
"K-5052 Leka";"Females";"4 years";0
"K-5052 Leka";"Females";"5 years";2
"K-5052 Leka";"Females";"6 years";2
"K-5052 Leka";"Females";"7 years";3
"K-5052 Leka";"Females";"8 years";4
"K-5052 Leka";"Females";"9 years";2
"K-5052 Leka";"Females";"10 years";4
"K-5052 Leka";"Females";"11 years";5
"K-5052 Leka";"Females";"12 years";1
"K-5052 Leka";"Females";"13 years";5
"K-5052 Leka";"Females";"14 years";5
"K-5052 Leka";"Females";"15 years";3
"K-5052 Leka";"Females";"16 years";4
"K-5052 Leka";"Females";"17 years";0
"K-5052 Leka";"Females";"18 years";3
"K-5052 Leka";"Females";"19 years";0
"K-5052 Leka";"Females";"20 years";3
"K-5052 Leka";"Females";"21 years";3
"K-5052 Leka";"Females";"22 years";2
"K-5052 Leka";"Females";"23 years";4
"K-5052 Leka";"Females";"24 years";3
"K-5052 Leka";"Females";"25 years";1
